Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,phase_sync_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,max_repeated_frames,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_frag_inst_per_pixel,avg_vert_inst_per_pixel,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,dynres_recommendation_percentage,dynres_recommendation_width,dynres_recommendation_height
164006,2685,902,47,40,9999,0,1640,0,3654,5992,5,4,1670,525,2000,1,0,1,62,72,49,0,3,13,0,0,1440,1584,13090,2465,312,45,52,47,50,57,44,44,45,95,99,0,0,8650,1001,0,680,201,881,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
165006,2685,902,47,40,9999,0,1605,0,3650,5858,5,4,1478,525,2000,1,0,1,54,72,50,0,1,23,0,0,1440,1584,15237,2474,313,50,38,47,42,47,39,50,44,94,92,0,0,8650,1001,0,680,201,881,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,101,0,0,0
166006,2685,902,47,40,9999,0,1607,0,3648,5862,5,4,1478,525,2000,1,0,1,53,72,50,0,1,19,0,0,1440,1584,15188,2480,310,54,50,47,47,52,44,50,54,95,96,0,0,8650,1001,0,680,201,881,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,101,0,0,0
167006,2685,902,47,40,9999,0,1597,0,3647,5824,5,4,1478,525,2000,1,0,1,55,72,50,0,4,20,0,0,1440,1584,11635,2462,317,55,44,50,58,50,47,52,55,95,98,0,0,8650,1001,0,680,201,881,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,101,0,0,0
168006,2685,902,47,40,9999,0,1594,0,3647,5813,5,4,1478,525,2000,1,0,1,62,72,49,0,4,15,0,0,1440,1584,13922,2459,311,47,55,52,60,52,44,44,47,94,98,0,0,8650,1001,0,680,201,881,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
169006,2685,902,47,40,9999,0,1643,0,3647,5992,5,4,1478,525,2000,1,0,1,55,72,49,0,3,23,0,0,1440,1584,14297,2460,314,54,50,44,42,50,44,54,44,94,98,0,0,8650,1001,0,680,201,881,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,101,0,0,0
170029,2692,887,47,40,9999,0,1597,0,3647,5824,5,4,1478,525,2000,1,0,1,52,72,50,0,2,23,0,0,1440,1584,13879,2468,314,47,47,44,38,42,47,44,47,90,95,0,0,8634,985,0,665,201,866,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,101,0,0,0
171006,2692,887,47,40,9999,0,1672,0,3647,6097,5,4,1478,525,2000,1,0,1,52,72,49,0,1,27,0,0,1440,1584,13807,2475,314,54,47,42,47,52,54,38,44,95,97,0,0,8634,985,0,665,201,866,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,101,0,0,0
172006,2692,887,47,40,9999,0,1631,0,3647,5948,5,4,1574,525,2000,1,0,1,52,72,51,0,1,23,0,0,1440,1584,14662,2466,307,44,55,54,50,75,44,36,39,95,96,0,0,8634,985,0,665,201,866,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,101,0,0,0
173007,2692,887,47,40,9999,0,1610,0,3647,5871,5,4,1766,525,2000,1,0,1,53,72,50,0,4,22,0,0,1440,1584,13524,2467,323,50,50,50,44,47,42,36,50,95,97,0,0,8634,985,0,665,201,866,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,101,0,0,0
174007,2692,887,47,40,9999,0,1693,0,3644,6169,5,4,1670,525,2000,1,0,1,55,72,49,0,1,17,0,0,1440,1584,13741,2476,311,47,41,44,55,47,42,44,47,95,99,0,0,8634,985,0,665,201,866,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
175007,2692,887,47,40,9999,0,1596,0,3649,5823,5,4,1478,525,2000,1,0,1,50,72,50,0,3,29,0,0,1440,1584,13751,2469,309,50,47,47,50,47,45,47,50,95,96,0,0,8634,985,0,665,201,866,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,101,0,0,0
176007,2692,887,47,40,9999,0,1643,0,3649,5995,5,4,1766,525,2000,1,0,1,55,72,49,0,4,18,0,0,1440,1584,14311,2485,312,47,77,80,90,90,44,47,44,100,97,0,0,8634,985,0,665,201,866,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
177007,2692,887,47,40,9999,0,1578,0,3649,5758,5,4,1478,525,2000,1,0,1,50,72,50,0,0,24,0,0,1440,1584,15507,2477,306,50,69,60,85,76,39,38,50,94,96,0,0,8634,985,0,665,201,866,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,101,0,0,0
178007,2692,887,47,40,9999,0,1598,0,3649,5831,5,4,1478,525,2000,1,0,1,50,72,50,0,1,24,0,0,1440,1584,13658,2471,308,52,68,69,80,77,42,50,52,73,96,0,0,8634,985,0,665,201,866,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,101,0,0,0
179007,2692,887,47,40,9999,0,1746,0,3649,6371,5,4,1478,525,2000,1,0,1,53,72,50,0,3,24,0,0,1440,1584,13503,2462,312,55,55,47,50,52,47,50,55,95,98,0,0,8634,985,0,665,201,866,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
180007,2692,887,47,40,9999,0,1632,0,3649,5955,5,4,1478,525,2000,1,0,1,58,72,49,0,2,14,0,0,1440,1584,13494,2467,313,54,47,47,50,45,42,50,54,95,98,0,0,8634,985,0,665,201,866,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,101,0,0,0
181007,2692,887,47,40,9999,0,1620,0,3649,5911,5,4,1670,525,2000,1,0,1,60,72,49,0,2,14,0,0,1440,1584,12577,2467,311,54,44,50,42,50,42,54,42,90,99,0,0,8634,985,0,665,201,866,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
182007,2692,887,47,40,9999,0,1621,0,3649,5915,5,4,1862,525,2000,1,0,1,59,72,49,0,3,14,0,0,1440,1584,12921,2467,315,55,47,44,42,52,50,55,44,91,99,0,0,8634,985,0,665,201,866,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,101,0,0,0
183007,2692,887,47,40,9999,0,1610,0,3646,5870,5,4,1478,525,2000,1,0,1,58,72,49,0,1,16,0,0,1440,1584,14219,2466,313,54,50,42,47,47,42,54,52,100,98,0,0,8634,985,0,665,201,866,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,101,0,0,0
184007,2692,887,47,40,9999,0,1682,0,3646,6132,5,4,1478,525,2000,1,0,1,57,72,49,0,2,16,0,0,1440,1584,13871,2486,312,47,68,78,73,75,47,44,47,100,98,0,0,8634,985,0,665,201,866,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
185007,2692,887,47,40,9999,0,1579,0,3648,5760,5,4,1478,525,2000,1,0,1,58,72,49,0,2,15,0,0,1440,1584,13336,2468,313,52,52,47,45,52,42,52,42,95,96,0,0,8634,985,0,665,201,866,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,101,0,0,0
186008,2692,887,47,40,9999,0,1630,0,3648,5946,5,4,1382,525,2000,1,0,1,60,72,49,0,2,15,0,0,1440,1584,12221,2459,310,57,54,47,52,47,44,57,52,94,98,0,0,8634,985,0,665,201,866,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,101,0,0,0
187008,2692,887,47,40,9999,0,1649,0,3648,6015,5,4,1670,525,2000,1,0,1,62,72,48,0,4,13,0,0,1440,1584,12300,2463,312,59,52,45,44,52,59,47,47,95,98,0,0,8634,985,0,665,201,866,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
188008,2692,887,47,40,9999,0,1625,0,3648,5928,5,4,1478,525,2000,1,0,1,62,72,48,0,3,15,0,0,1440,1584,12374,2461,311,55,44,44,50,54,38,50,55,95,99,0,0,8634,985,0,665,201,866,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
189008,2692,887,47,40,9999,0,1667,0,3648,6081,5,4,1478,525,2000,1,0,1,58,72,49,0,3,15,0,0,1440,1584,14442,2479,308,54,66,68,69,63,47,42,54,95,97,0,0,8634,985,0,665,201,866,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,101,0,0,0
190030,2699,887,47,40,9999,0,1594,0,3648,5814,5,4,1478,525,2000,1,0,1,58,72,49,0,3,17,0,0,1440,1584,13608,2469,314,52,47,44,38,42,52,42,44,95,98,0,0,8634,986,0,665,201,866,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,101,0,0,0
191008,2699,887,46,40,9999,0,1625,0,3647,5926,5,4,1766,525,2000,1,0,1,56,72,49,0,4,19,0,0,1440,1584,13278,2466,311,54,50,39,45,39,50,47,54,94,98,0,0,8634,986,0,665,201,866,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
192008,2699,887,46,40,9999,0,1592,0,3647,5806,5,4,1478,525,2000,1,0,1,55,72,49,0,2,16,0,0,1440,1584,14078,2468,308,50,50,47,50,44,36,50,39,95,96,0,0,8634,986,0,665,201,866,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,101,0,0,0
193008,2699,887,46,40,9999,0,1567,0,3647,5714,5,4,1478,525,1804,1,0,1,52,72,51,0,2,21,0,0,1440,1584,15183,2494,312,50,50,54,36,50,43,50,45,95,96,0,0,8634,986,0,665,201,866,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
194008,2699,887,46,40,9999,0,1611,0,3647,5875,5,4,1478,525,2000,1,0,1,55,72,49,0,2,20,0,0,1440,1584,13620,2482,312,47,52,50,50,52,44,44,47,89,98,0,0,8634,986,0,665,201,866,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
195008,2699,887,46,40,9999,0,1606,0,3647,5857,5,4,1478,525,2000,1,0,1,57,72,49,0,0,15,0,0,1440,1584,14223,2477,312,52,44,42,47,47,47,44,52,95,98,0,0,8634,986,0,665,201,866,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
196008,2699,887,46,40,9999,0,1604,0,3647,5849,5,4,1574,525,2000,1,0,1,54,72,49,0,1,23,0,0,1440,1584,13495,2467,318,44,60,52,66,73,36,42,44,100,97,0,0,8634,986,0,665,201,866,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,101,0,0,0
197009,2699,887,46,40,9999,0,1638,0,3647,5973,5,4,1478,525,2000,1,0,1,62,72,49,0,6,14,0,0,1440,1584,10436,2397,308,59,42,52,42,47,52,59,59,100,99,0,0,8634,986,0,665,201,866,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,101,0,0,0
198009,2699,887,46,40,9999,0,1591,0,3647,5802,3,4,1382,525,2000,1,0,1,72,72,54,0,60,1,0,0,1440,1584,9017,2370,298,64,50,39,44,47,57,64,54,95,92,0,0,8634,986,0,665,201,866,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,101,0,0,0
199009,2699,887,46,40,9999,0,1599,0,3649,5834,2,4,1171,525,2000,1,0,1,72,72,51,0,54,0,0,0,1440,1584,9733,2355,312,72,47,50,50,54,66,69,72,94,92,0,0,8634,986,0,665,201,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
200009,2699,887,46,40,9999,0,1519,0,3649,5542,2,4,1171,525,2000,1,0,1,72,72,45,0,0,0,0,0,1440,1584,8912,2355,311,60,47,50,47,44,60,50,57,95,85,0,0,8634,986,0,665,201,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
201009,2699,887,46,40,9999,0,1445,0,3649,5272,2,4,1171,525,2000,1,0,1,72,72,41,0,0,0,0,0,1440,1584,8263,2340,316,57,52,47,50,47,57,39,57,95,81,0,0,8634,986,0,665,201,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,101,0,0,0
202009,2699,887,46,40,9999,0,1631,0,3649,5951,3,4,1171,525,2000,1,0,1,68,72,45,0,0,6,0,0,1440,1584,14555,3421,316,39,59,61,52,63,33,30,39,95,99,0,0,8634,986,0,665,201,866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,101,0,0,0
203009,2699,887,46,40,9999,0,2052,0,3649,7487,5,4,2419,525,2000,1,0,1,52,72,59,0,14,29,0,0,1440,1584,13677,4501,312,45,84,78,80,85,42,39,45,95,99,0,0,8634,986,0,665,201,866,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
,,936.2810458,,,,,,,,,,,,,,,,average,50.47712418,,,3,4.673202614,24.37908497,,,,,,,312.6862745,48.1372549,,,,,,,,,93.79738562,,,,1034.385621,,,,915.3398693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,min,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
