Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,phase_sync_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,max_repeated_frames,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_frag_inst_per_pixel,avg_vert_inst_per_pixel,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,dynres_recommendation_percentage,dynres_recommendation_width,dynres_recommendation_height
31002,2680,934,100,35,9999,0,229,0,4351,996,5,4,1478,525,2000,1,0,1,56,72,48,0,2,19,0,0,1440,1584,15522,847,0,56,35,33,38,41,54,52,56,28,96,0,0,8642,1087,0,743,171,914,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
32003,2680,934,100,35,9999,0,308,0,4351,1340,5,4,1766,525,2000,1,0,1,66,72,47,0,23,6,0,0,1440,1584,14436,831,0,61,38,33,33,19,61,59,55,14,98,0,0,8642,1087,0,743,171,914,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
33002,2680,934,100,35,9999,0,323,0,4343,1402,5,4,1478,525,2000,1,0,1,65,72,55,0,26,18,0,0,1440,1584,13475,830,0,59,31,31,33,30,44,52,59,18,97,0,0,8642,1087,0,743,171,914,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
34003,2680,934,100,35,9999,0,116,0,4343,503,5,4,1478,525,2000,1,0,1,63,72,49,0,0,13,0,0,1440,1584,16829,834,0,57,50,44,50,52,57,47,54,44,97,0,0,8642,1087,0,743,171,914,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
35003,2680,934,100,35,9999,0,183,0,4343,794,5,4,1478,525,2000,1,0,1,55,72,49,0,2,19,0,0,1440,1584,14365,856,0,52,43,43,38,38,44,50,52,18,97,0,0,8642,1087,0,743,171,914,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
36003,2680,934,100,35,9999,0,67,0,4343,290,3,4,1382,525,2000,1,0,1,66,72,49,0,29,7,0,0,1440,1584,10620,826,0,63,37,38,31,28,63,61,61,14,86,0,0,8642,1087,0,743,171,914,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
37003,2680,934,100,35,9999,0,131,0,4343,568,2,4,1171,525,2000,1,0,1,72,72,54,0,48,0,0,0,1440,1584,10608,804,0,68,36,25,31,25,66,61,68,10,82,0,0,8642,1087,0,743,171,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
38003,2680,934,100,35,9999,0,336,0,4343,1459,5,4,1382,525,2000,1,0,1,70,72,55,0,1,15,0,0,1440,1584,15698,846,0,50,41,36,30,33,36,50,36,22,94,0,0,8642,1087,0,743,171,914,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
39021,2666,936,100,35,9999,0,319,0,4343,1385,3,4,1478,525,2000,1,0,1,57,72,52,0,7,13,0,0,1440,1584,12453,828,0,63,39,25,31,33,61,63,57,13,98,0,0,8655,1089,0,745,171,916,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
40003,2666,936,100,35,9999,0,283,0,4343,1229,5,4,1478,525,2000,1,0,1,68,72,51,1,27,12,0,0,1440,1584,15509,839,0,52,21,31,21,28,47,44,52,14,98,0,0,8655,1089,0,745,171,916,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
