Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,phase_sync_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,max_repeated_frames,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_frag_inst_per_pixel,avg_vert_inst_per_pixel,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,dynres_recommendation_percentage,dynres_recommendation_width,dynres_recommendation_height
41004,2685,908,58,37,9999,0,1754,0,3727,6537,5,4,1766,525,2000,1,0,1,63,72,48,0,3,10,0,0,1440,1584,14845,864,0,54,42,42,47,47,42,54,52,95,99,0,0,8729,1024,0,703,184,888,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
42005,2685,908,58,37,9999,0,1736,0,3727,6470,5,4,1862,525,2000,1,0,1,66,72,46,0,2,7,0,0,1440,1584,13756,855,0,60,50,50,45,44,47,57,60,100,99,0,0,8729,1024,0,703,184,888,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
43004,2685,908,58,37,9999,0,1708,0,3727,6365,5,4,1478,525,2000,1,0,1,68,72,46,0,1,8,0,0,1440,1584,13731,843,0,57,39,31,23,35,57,42,52,100,99,0,0,8729,1024,0,703,184,888,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
44004,2685,908,58,37,9999,0,1754,0,3727,6537,3,4,1382,525,2000,1,0,1,67,72,48,0,1,8,0,0,1440,1584,14451,853,0,60,47,44,45,47,60,50,55,90,98,0,0,8729,1024,0,703,184,888,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
45004,2685,908,58,37,9999,0,1697,0,3727,6324,5,4,1670,525,2000,1,0,1,67,72,47,0,0,16,0,0,1440,1584,14801,856,0,54,57,50,50,59,39,52,54,95,98,0,0,8729,1024,0,703,184,888,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
46004,2685,908,58,37,9999,0,1898,0,3727,7073,5,4,1574,525,2000,1,0,1,66,72,47,0,3,8,0,0,1440,1584,14080,847,0,52,47,50,52,54,50,52,50,95,99,0,0,8729,1024,0,703,184,888,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
47005,2685,908,58,38,9999,0,1843,0,3704,6826,5,4,1766,525,2000,1,0,1,64,72,47,0,0,8,0,0,1440,1584,14321,854,0,54,59,50,47,42,54,44,50,95,99,0,0,8729,1024,0,703,184,888,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
48005,2685,908,58,38,9999,0,1669,0,3704,6181,3,4,1382,525,2000,1,0,1,65,72,47,0,4,9,0,0,1440,1584,14297,850,0,63,52,52,56,50,52,63,60,94,98,0,0,8729,1024,0,703,184,888,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
49005,2685,908,58,38,9999,0,1620,0,3704,6000,5,4,1478,525,2000,1,0,1,65,72,48,0,1,10,0,0,1440,1584,14889,841,0,50,47,42,52,50,50,42,47,94,98,0,0,8729,1024,0,703,184,888,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
50006,2685,908,58,38,9999,0,1660,0,3722,6178,5,4,1478,525,2000,1,0,1,64,72,48,0,1,11,0,0,1440,1584,14872,849,0,50,52,52,57,42,50,50,42,95,99,0,0,8729,1024,0,703,184,888,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
51006,2685,908,58,38,9999,0,1650,0,3722,6141,5,4,1766,525,2000,1,0,1,62,72,48,0,2,12,0,0,1440,1584,15086,841,0,47,54,54,44,62,47,44,47,100,99,0,0,8729,1024,0,703,184,888,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
52005,2685,908,58,38,9999,0,1626,0,3722,6051,5,4,1478,525,2000,1,0,1,64,72,47,0,2,9,0,0,1440,1584,13902,848,0,57,54,44,47,52,57,47,44,94,99,0,0,8729,1024,0,703,184,888,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
53005,2685,908,58,38,9999,0,1671,0,3722,6219,5,4,1382,525,2000,1,0,1,62,72,48,0,0,11,0,0,1440,1584,15420,836,0,56,59,52,57,52,56,55,54,94,98,0,0,8729,1024,0,703,184,888,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
54005,2685,908,58,38,9999,0,1622,0,3722,6037,5,4,1862,525,2000,1,0,1,63,72,47,0,4,16,0,0,1440,1584,14115,838,0,52,61,56,57,80,52,52,44,95,99,0,0,8729,1024,0,703,184,888,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
55005,2685,908,58,38,9999,0,1604,0,3723,5971,3,4,1382,525,2000,1,0,1,67,72,46,0,2,7,0,0,1440,1584,13198,847,0,59,50,52,47,44,59,57,55,95,99,0,0,8729,1024,0,703,184,888,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
56005,2685,908,58,38,9999,0,1584,0,3723,5897,5,4,1574,525,2000,1,0,1,67,72,47,0,1,12,0,0,1440,1584,14646,846,0,52,52,52,41,50,39,52,44,94,99,0,0,8729,1024,0,703,184,888,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
57005,2685,908,58,38,9999,0,1611,0,3723,5997,5,4,1478,525,2000,1,0,1,66,72,47,0,1,12,0,0,1440,1584,15478,858,0,50,55,59,50,44,39,50,50,94,98,0,0,8729,1024,0,703,184,888,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
58005,2685,908,58,38,9999,0,1618,0,3723,6023,5,4,1478,525,2000,1,0,1,63,72,47,0,0,10,0,0,1440,1584,14794,863,0,50,47,44,38,47,44,50,38,95,99,0,0,8729,1024,0,703,184,888,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
59027,2703,898,58,38,9999,0,1531,0,3723,5699,5,4,1574,525,2000,1,0,1,63,72,47,0,5,17,0,0,1440,1584,15810,857,0,52,57,38,47,44,36,50,52,90,97,0,0,8725,1013,0,693,184,877,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
60005,2703,898,58,38,9999,0,1585,0,3727,5907,5,4,1766,525,2000,1,0,1,61,72,49,0,5,14,0,0,1440,1584,14477,852,0,54,54,50,52,47,39,54,54,95,99,0,0,8725,1013,0,693,184,877,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
61006,2703,898,58,38,9999,0,1545,0,3727,5758,5,4,1862,525,2000,1,0,1,63,72,48,0,1,8,0,0,1440,1584,14873,867,0,52,50,52,39,44,39,52,52,90,99,0,0,8725,1013,0,693,184,877,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
62005,2703,898,58,38,9999,0,1590,0,3725,5922,5,4,1382,525,2000,1,0,1,64,72,47,0,2,10,0,0,1440,1584,14282,853,0,59,60,55,54,50,52,47,59,95,98,0,0,8725,1013,0,693,184,877,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
63006,2703,898,58,38,9999,0,1598,0,3722,5947,5,4,1574,525,2000,1,0,1,63,72,47,0,1,12,0,0,1440,1584,14544,860,0,50,38,47,47,52,42,50,50,95,99,0,0,8725,1013,0,693,184,877,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
64005,2703,898,58,38,9999,0,1546,0,3722,5754,5,4,1478,525,2000,1,0,1,63,72,48,0,1,10,0,0,1440,1584,15260,861,0,52,47,62,52,50,47,50,52,94,99,0,0,8725,1013,0,693,184,877,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
65005,2703,898,58,38,9999,0,1549,0,3722,5765,5,4,1478,525,2000,1,0,1,63,72,48,0,1,9,0,0,1440,1584,14546,854,0,60,42,42,54,56,44,60,42,94,99,0,0,8725,1013,0,693,184,877,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
66006,2703,898,58,38,9999,0,1586,0,3722,5903,5,4,1670,525,2000,1,0,1,63,72,48,0,0,15,0,0,1440,1584,14940,864,0,50,60,52,52,52,44,50,44,94,98,0,0,8725,1013,0,693,184,877,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
67006,2703,898,58,38,9999,0,1563,0,3722,5817,5,4,1478,525,2000,1,0,1,60,72,48,0,3,11,0,0,1440,1584,14149,864,0,56,44,52,47,47,47,56,44,94,99,0,0,8725,1013,0,693,184,877,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
68006,2703,898,58,38,9999,0,1591,0,3722,5921,5,4,1382,525,2000,1,0,1,62,72,48,0,0,12,0,0,1440,1584,14743,875,0,60,50,44,50,50,50,50,60,95,98,0,0,8725,1013,0,693,184,877,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
69006,2703,898,58,38,9999,0,1590,0,3722,5917,5,4,1862,525,2000,1,0,1,62,72,48,0,1,12,0,0,1440,1584,14312,881,0,56,59,52,57,50,42,52,56,94,99,0,0,8725,1013,0,693,184,877,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
70006,2703,898,58,38,9999,0,1599,0,3722,5951,5,4,1478,525,2000,1,0,1,62,72,47,0,3,11,0,0,1440,1584,14237,877,0,52,68,60,75,61,47,52,52,100,98,0,0,8725,1013,0,693,184,877,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
71006,2703,898,58,38,9999,0,1585,0,3724,5902,5,4,1478,525,2000,1,0,1,63,72,47,0,3,13,0,0,1440,1584,15270,882,0,52,55,50,47,54,52,44,47,94,97,0,0,8725,1013,0,693,184,877,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
72006,2703,898,58,38,9999,0,1575,0,3724,5865,5,4,1574,525,2000,1,0,1,62,72,48,0,2,14,0,0,1440,1584,16486,878,0,50,50,57,54,50,50,45,50,95,98,0,0,8725,1013,0,693,184,877,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
73006,2703,898,58,38,9999,0,1667,0,3724,6207,5,4,1478,525,2000,1,0,1,61,72,48,0,3,11,0,0,1440,1584,14752,879,0,52,50,50,52,54,50,52,42,95,99,0,0,8725,1013,0,693,184,877,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
74006,2703,898,58,38,9999,0,1596,0,3724,5943,5,4,1478,525,2000,1,0,1,63,72,48,0,3,11,0,0,1440,1584,14093,882,0,50,61,57,57,55,47,50,47,100,99,0,0,8725,1013,0,693,184,877,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
75007,2703,898,58,38,9999,0,1548,0,3724,5764,5,4,1574,525,2000,1,0,1,62,72,48,0,3,11,0,0,1440,1584,14254,863,0,52,45,47,54,50,44,44,52,94,99,0,0,8725,1013,0,693,184,877,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
76007,2703,898,58,38,9999,0,1816,0,3724,6762,5,4,1766,525,2000,1,0,1,62,72,48,0,1,11,0,0,1440,1584,15507,883,0,54,42,60,50,55,44,54,47,95,99,0,0,8725,1013,0,693,184,877,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
77006,2703,898,58,38,9999,0,1767,0,3724,6580,5,4,1670,525,2000,1,0,1,62,72,48,0,2,12,0,0,1440,1584,14954,885,0,50,52,44,50,50,44,50,47,95,99,0,0,8725,1013,0,693,184,877,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
78006,2703,898,58,38,9999,0,1740,0,3724,6479,5,4,1478,525,2000,1,0,1,62,72,47,0,2,13,0,0,1440,1584,14229,887,0,50,38,44,57,42,45,50,50,94,98,0,0,8725,1013,0,693,184,877,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
79030,2696,899,58,38,9999,0,1608,0,3724,5988,5,4,1670,525,2000,1,0,1,61,72,48,0,2,10,0,0,1440,1584,14316,876,0,54,57,47,52,47,47,54,47,100,98,0,0,8725,1014,0,693,184,878,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
80006,2696,899,58,38,9999,0,1614,0,3717,5999,5,4,1478,525,2000,1,0,1,62,72,47,0,3,10,0,0,1440,1584,14030,882,0,52,60,38,44,50,42,52,50,94,99,0,0,8725,1014,0,693,184,878,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
81007,2696,899,58,38,9999,0,1701,0,3717,6322,5,4,1478,525,2000,1,0,1,65,72,48,0,0,15,0,0,1440,1584,15397,884,0,52,61,44,61,60,52,45,52,100,98,0,0,8725,1014,0,693,184,878,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
82007,2696,899,58,38,9999,0,1645,0,3717,6114,5,4,1862,525,2000,1,0,1,60,72,48,0,3,14,0,0,1440,1584,14866,864,0,59,61,36,52,47,50,44,59,95,99,0,0,8725,1014,0,693,184,878,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
83007,2696,899,58,38,9999,0,1611,0,3717,5988,5,4,1862,525,2000,1,0,1,65,72,47,0,2,4,0,0,1440,1584,12157,860,0,59,61,44,47,54,50,59,55,94,99,0,0,8725,1014,0,693,184,878,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
84007,2696,899,58,38,9999,0,1644,0,3717,6110,5,4,1670,525,2000,1,0,1,72,72,49,0,0,5,0,0,1440,1584,14141,862,0,59,52,57,44,50,57,52,59,95,99,0,0,8725,1014,0,693,184,878,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
85007,2696,899,58,38,9999,0,1656,0,3717,6155,5,4,1478,525,2000,1,0,1,70,72,49,0,0,8,0,0,1440,1584,13471,851,0,55,52,44,57,44,55,47,47,95,99,0,0,8725,1014,0,693,184,878,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
86007,2696,899,58,38,9999,0,1638,0,3717,6088,5,4,1478,525,2000,1,0,1,67,72,48,0,2,15,0,0,1440,1584,15535,863,0,50,50,52,54,52,50,31,50,100,98,0,0,8725,1014,0,693,184,878,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
87007,2696,899,58,38,9999,0,1586,0,3717,5895,5,4,1670,525,2000,1,0,1,64,72,47,0,4,11,0,0,1440,1584,14394,874,0,50,44,63,42,50,50,50,47,100,99,0,0,8725,1014,0,693,184,878,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
88007,2696,899,57,38,9999,0,1616,0,3717,6006,5,4,1862,525,2000,1,0,1,62,72,47,0,3,15,0,0,1440,1584,15515,869,0,52,52,44,42,47,47,52,50,95,98,0,0,8725,1014,0,693,184,878,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
89007,2696,899,57,38,9999,0,1641,0,3717,6099,5,4,1766,525,2000,1,0,1,61,72,47,0,3,11,0,0,1440,1584,15581,874,0,50,57,52,60,52,47,50,50,95,99,0,0,8725,1014,0,693,184,878,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
90007,2696,899,57,38,9999,0,1631,0,3716,6060,5,4,1862,525,2000,1,0,1,62,72,48,0,2,11,0,0,1440,1584,14815,873,0,50,57,52,50,42,45,50,50,100,99,0,0,8725,1014,0,693,184,878,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
91008,2696,899,57,38,9999,0,1546,0,3716,5744,5,4,1478,525,2000,1,0,1,62,72,48,0,3,14,0,0,1440,1584,16141,873,0,50,47,54,42,39,50,42,50,95,99,0,0,8725,1014,0,693,184,878,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
92008,2696,899,57,38,9999,0,1563,0,3716,5808,5,4,1478,525,2000,1,0,1,61,72,48,0,3,12,0,0,1440,1584,14700,872,0,47,38,47,42,47,47,44,44,94,98,0,0,8725,1014,0,693,184,878,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
93008,2696,899,57,38,9999,0,1620,0,3713,6015,5,4,1478,525,2000,1,0,1,61,72,48,0,3,15,0,0,1440,1584,14022,876,0,54,80,90,80,89,50,54,44,100,99,0,0,8725,1014,0,693,184,878,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
94008,2696,899,57,38,9999,0,1708,0,3713,6341,5,4,1478,525,2000,1,0,1,61,72,48,0,2,11,0,0,1440,1584,14794,874,0,50,64,75,80,66,47,44,50,91,99,0,0,8725,1014,0,693,184,878,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
95008,2696,899,57,38,9999,0,1605,0,3713,5959,5,4,1478,525,2000,1,0,1,61,72,47,0,2,13,0,0,1440,1584,14954,854,0,52,68,77,66,85,44,47,52,94,99,0,0,8725,1014,0,693,184,878,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
96008,2696,899,57,38,9999,0,1621,0,3714,6020,5,4,1478,525,2000,1,0,1,61,72,47,0,1,14,0,0,1440,1584,14554,864,0,54,57,50,47,57,50,54,52,95,98,0,0,8725,1014,0,693,184,878,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
97008,2696,899,57,38,9999,0,1561,0,3714,5797,5,4,1478,525,2000,1,0,1,61,72,48,0,3,11,0,0,1440,1584,15407,869,0,47,50,44,47,39,47,47,44,94,99,0,0,8725,1014,0,693,184,878,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
98009,2696,899,57,38,9999,0,1564,0,3714,5808,5,4,1478,525,2000,1,0,1,62,72,47,0,4,15,0,0,1440,1584,15257,852,0,52,47,59,39,47,52,42,50,94,98,0,0,8725,1014,0,693,184,878,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
99031,2714,899,57,38,9999,0,1643,0,3714,6102,5,4,1862,525,2000,1,0,1,60,72,48,0,2,10,0,0,1440,1584,15341,852,0,47,42,59,44,44,47,44,47,94,99,0,0,8725,1014,0,694,184,878,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
100009,2714,899,57,38,9999,0,1576,0,3717,5857,5,4,1766,525,2000,1,0,1,62,72,47,0,2,10,0,0,1440,1584,14851,844,0,47,42,47,44,47,47,47,42,94,99,0,0,8725,1014,0,694,184,878,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
101008,2714,899,57,38,9999,0,1515,0,3717,5631,5,4,1478,525,2000,1,0,1,62,72,48,0,2,15,0,0,1440,1584,14619,846,0,52,42,57,44,45,47,52,47,100,98,0,0,8725,1014,0,694,184,878,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
102008,2714,899,57,38,9999,0,1555,0,3717,5779,5,4,1862,525,2000,1,0,1,59,72,49,0,0,13,0,0,1440,1584,15603,840,0,47,42,42,50,39,47,47,47,95,99,0,0,8725,1014,0,694,184,878,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,9999,118
